"id","geometry","properties","type"
"a10a9cd7-d9e3-4332-b215-4d5335684965","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""64.33078649959123""},{""N"":""-20.879196855050957""}]}}","{}","Feature"
"a667a4ad-67ee-4984-bce9-c2fd59152d1c","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""150.0626228203634""},{""N"":""-33.22733357816695""}]}}","{}","Feature"
"d527e3ab-5a24-4e7e-abd4-7ded8f3dd028","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-6.452481514423823""},{""N"":""40.97456270393164""}]}}","{}","Feature"
"71e9435b-4024-4851-8be8-0d38706a5dcc","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""38.89700325162704""},{""N"":""77.96861450709994""}]}}","{}","Feature"
"e765ff65-4eeb-43db-92d7-8241230cc9c5","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""137.0207818164809""},{""N"":""47.53013532060123""}]}}","{}","Feature"
"2c445c6c-9571-4960-becd-6323d4a56ec4","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-67.7122073545072""},{""N"":""40.74600764851887""}]}}","{}","Feature"
"48c35c78-bcc7-4578-91ec-9a2b8a88a4fd","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-59.71388461278988""},{""N"":""5.143076455053617""}]}}","{}","Feature"
"4b07c632-276f-45db-8c83-f1cce3843865","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-98.52592347925184""},{""N"":""47.874073317899715""}]}}","{}","Feature"
"825e71c2-e26e-4872-93bc-58aef29de471","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-105.12392163755095""},{""N"":""62.48191842986847""}]}}","{}","Feature"
"036ef778-b799-4e41-a728-aa8370620220","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-2.840721431113934""},{""N"":""15.175050543250023""}]}}","{}","Feature"
"69e7b617-0685-40b5-af9a-1a728c72b8bd","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-96.01280213255515""},{""N"":""36.73517029532928""}]}}","{}","Feature"
"0f281adf-969f-4dd4-8f4c-605cefb847ef","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-119.43854255650345""},{""N"":""-24.357074863020465""}]}}","{}","Feature"
"0910e5a8-6511-46c1-912c-0cee7d11e2a0","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-81.28982629317166""},{""N"":""-40.49047886197858""}]}}","{}","Feature"
"62a11a9b-992d-4450-84df-eb28836612bd","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""66.79190149062455""},{""N"":""26.760894860227822""}]}}","{}","Feature"
"433f2ad2-de41-46e0-a163-3ae8d684fa35","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""143.70749101407063""},{""N"":""-75.16949336443645""}]}}","{}","Feature"
"e8f6556f-0b67-4217-96c7-b79dddcf733b","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-135.54533325272962""},{""N"":""-34.448159176023516""}]}}","{}","Feature"
"119a9f23-5fa4-49c7-9d57-9edfa819923b","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-124.0362748972386""},{""N"":""36.66245137029705""}]}}","{}","Feature"
"cba90f35-a981-49b4-9b15-4cf588abc8b7","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""31.815331724532598""},{""N"":""14.996378939391164""}]}}","{}","Feature"
"c511e2d4-2b5c-45e9-a076-1d343417f89d","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-107.37693026272662""},{""N"":""-78.6789530198044""}]}}","{}","Feature"
"bb034f2f-6602-4b7d-bc2e-26851a87e945","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-53.03307072561219""},{""N"":""-53.67270521717032""}]}}","{}","Feature"
"6001ef83-4761-47d7-8c2c-0d974c2953f8","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""9.826682666314298""},{""N"":""-34.472834643646415""}]}}","{}","Feature"
"1c439d57-94dc-4cc1-bddc-df4af662eb90","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""129.85730406556826""},{""N"":""-16.50492951830998""}]}}","{}","Feature"
"293103dd-84f0-4995-b0d9-2e34ad2389c3","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-161.99566879683027""},{""N"":""45.721113060075""}]}}","{}","Feature"
"86cde6ac-6089-4ef8-9c5e-80db7de48ece","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""169.287267649203""},{""N"":""-36.86267697844489""}]}}","{}","Feature"
"318718a9-5438-480f-b851-4d77980bd681","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""87.91019041210342""},{""N"":""12.78585768327207""}]}}","{}","Feature"
"f92f1732-965a-402f-aed4-0fb3446a2dbf","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""70.47571744132259""},{""N"":""-37.88331008920988""}]}}","{}","Feature"
"a7246751-c950-42dd-8e14-922add07bf53","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""49.57396825757769""},{""N"":""61.560440719687904""}]}}","{}","Feature"
"58950889-2888-4e5d-a00b-0ba00fec3216","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-72.16180523117445""},{""N"":""19.50388405688159""}]}}","{}","Feature"
"b4f74f02-069e-45ab-b33d-4bf4d0ca667a","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""98.22309737850406""},{""N"":""-30.06439615630221""}]}}","{}","Feature"
"c70d0f35-b170-4a6c-8bdb-faca88c08ae7","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-157.94680577553785""},{""N"":""17.59315708835291""}]}}","{}","Feature"
"e5813d89-0e1d-4f74-8b92-aea4a226c0ee","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""132.89413317684887""},{""N"":""34.41213871238676""}]}}","{}","Feature"
"9b477bd6-3a9f-452b-89a0-eee4efbf1b60","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-132.66993613868112""},{""N"":""29.84876272538284""}]}}","{}","Feature"
"1a8a0f9a-b81b-4ce4-b941-e9369e19372d","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""17.987842320849325""},{""N"":""18.658125896050024""}]}}","{}","Feature"
"7250615c-0429-410d-aea1-f5d4f5437db3","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""118.13258682112246""},{""N"":""48.18489328393585""}]}}","{}","Feature"
"bd7c64cd-b2ca-47ac-bcf5-3b80c40c2f47","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""165.43290314837736""},{""N"":""71.02414987142197""}]}}","{}","Feature"
"898bd853-d4ef-4da6-811d-0b6ddbde6232","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""40.50922611007209""},{""N"":""-53.354947277133355""}]}}","{}","Feature"
"f178bb52-c29c-4f8d-9d98-9fdbc43c4bc3","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-20.74563552963454""},{""N"":""-7.291343163565003""}]}}","{}","Feature"
"d211fe62-aa8e-47ff-a6d1-c846ed835283","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""31.116035701003455""},{""N"":""-62.93622869230937""}]}}","{}","Feature"
"d8f2f096-5566-40b9-9449-b968bc82e018","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""119.47096401880003""},{""N"":""23.657356451573406""}]}}","{}","Feature"
"722c2d37-ddfa-453b-80d8-4601f6407777","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-77.65121734084148""},{""N"":""-78.29926594475381""}]}}","{}","Feature"
"401e6c79-452c-4433-b715-47d142f81c7e","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-127.93684967207838""},{""N"":""-8.398382049865802""}]}}","{}","Feature"
"0924267a-0aa3-4f97-b755-d1ae6d890e6d","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-160.47450745184574""},{""N"":""30.41976923089163""}]}}","{}","Feature"
"913e0dec-0b06-41c8-a3d7-683355759233","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-116.57738039074219""},{""N"":""-39.33089991431434""}]}}","{}","Feature"
"0828aa4e-70a0-4056-914c-37ad244ad12a","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-60.789543952207836""},{""N"":""5.29258153069901""}]}}","{}","Feature"
"2d811edc-79b5-4812-ae3a-17e1c786f6ee","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-12.123511565081145""},{""N"":""-38.1913138668725""}]}}","{}","Feature"
"9241fb27-9fbc-4f7b-8ddf-e0116c91ef94","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-61.32919444233082""},{""N"":""23.35984983393523""}]}}","{}","Feature"
"5585add9-3935-4679-a201-429015573bb9","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-66.5383240422946""},{""N"":""-76.19628409766182""}]}}","{}","Feature"
"f72eb8ec-b1aa-421a-b986-49248186e4cb","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""70.39048952994855""},{""N"":""-36.674594738544855""}]}}","{}","Feature"
"53b40444-fd36-44e7-942e-8313948e9b56","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-46.21212608318751""},{""N"":""-22.08862238698476""}]}}","{}","Feature"
"64421ad6-9b81-4210-aaec-b69d54ac7046","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""63.35508727700508""},{""N"":""-65.78514712927247""}]}}","{}","Feature"
"14811ee0-aad3-40f9-b58b-7f8ecedba2fa","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""75.39054658142888""},{""N"":""-30.11908329077805""}]}}","{}","Feature"
"7fd0e343-6ab8-4eb8-879c-52c7aada59ac","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-76.87105344757452""},{""N"":""53.39633626422676""}]}}","{}","Feature"
"0fc22d08-ba4b-4844-b126-9ce7708cf6f5","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-129.73927426384418""},{""N"":""-16.449013388910245""}]}}","{}","Feature"
"5459f11d-76d5-4953-8155-e268b31110e5","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""51.89995647448012""},{""N"":""-25.348310017434876""}]}}","{}","Feature"
"ce5b2f4d-e977-4849-8257-4cf4bd701e2d","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""107.61903193459966""},{""N"":""-3.805568981360352""}]}}","{}","Feature"
"33e30e44-b0e0-4234-9e7d-1fbc4d483253","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""17.927484285727218""},{""N"":""-41.816548816667485""}]}}","{}","Feature"
"d070b141-c4e5-4d1a-8af7-c8207f23e3ef","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-109.50427321148995""},{""N"":""79.5886962139127""}]}}","{}","Feature"
"6cf13e3a-c33f-4c5f-932f-599f33c30468","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-131.18989852620183""},{""N"":""77.18525841094387""}]}}","{}","Feature"
"28677bf6-d67f-4c80-80fd-83266345d16d","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-10.670586920920385""},{""N"":""65.47882195116088""}]}}","{}","Feature"
"9675f808-0592-41c1-a525-467ebfef5078","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""1.009396311258996""},{""N"":""51.643025768281404""}]}}","{}","Feature"
"026069db-f4ef-4fde-96d7-b8a2fd867c1e","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""164.77310489704735""},{""N"":""-31.885174425308485""}]}}","{}","Feature"
"f128f8e3-f069-4af0-8948-a671d2e3ec70","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""94.43391762661815""},{""N"":""-35.47174276786645""}]}}","{}","Feature"
"f22004ca-47f6-47e5-b288-375a5ecd0857","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""68.87265357524515""},{""N"":""2.4597955309172193""}]}}","{}","Feature"
"3bb33673-d7a6-4865-8da1-078ad2a4410b","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-21.722297900764318""},{""N"":""10.614110389498734""}]}}","{}","Feature"
"b94500f1-a76d-49cb-9522-c3fa6eb0d297","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""138.01153439116644""},{""N"":""31.514668824626114""}]}}","{}","Feature"
"9dce0bd1-ba7f-4c31-9762-4f8d5fe61891","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-40.650084147915464""},{""N"":""-51.9879502340207""}]}}","{}","Feature"
"0f150d31-3b50-443d-adc5-f7c376c6d8bd","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-113.63592076461647""},{""N"":""26.640044709215545""}]}}","{}","Feature"
"5142b0d0-383b-4e48-912c-d7b21621b837","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-141.1702017581264""},{""N"":""-41.55311219829354""}]}}","{}","Feature"
"5674576e-a32e-4ca6-bb0d-2ba304c4c4e7","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-19.08751209756133""},{""N"":""23.565019765542772""}]}}","{}","Feature"
"29461a8d-899a-4531-81cf-db7ade7846b5","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-148.53276628140577""},{""N"":""-52.70494709247849""}]}}","{}","Feature"
"b18ac5a2-2867-4e18-b3f4-e6dacd03009c","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""86.99697745723768""},{""N"":""49.15101229644824""}]}}","{}","Feature"
"e5ac8bd0-ee47-4719-ab79-0fea1d291b47","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-37.41944073406313""},{""N"":""-67.30194775568563""}]}}","{}","Feature"
"426a8977-64aa-4625-87b2-6bd0c391ce33","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""133.11177303962734""},{""N"":""-30.010912715994422""}]}}","{}","Feature"
"7f80c7fb-4e59-44eb-ad49-4a5ab554e377","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""72.48445220248524""},{""N"":""5.495667955412316""}]}}","{}","Feature"
"0b2533c6-a41c-4e3d-be04-4086d4b61ca9","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-92.11984665228297""},{""N"":""-58.067044118877114""}]}}","{}","Feature"
"485f7a08-285c-4107-8a35-c254d8616c6b","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-159.84832221520415""},{""N"":""-44.010478257753824""}]}}","{}","Feature"
"f8fe6d84-e9ca-48b7-8b49-8a96f35fa018","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-31.257587831586335""},{""N"":""37.477996927200905""}]}}","{}","Feature"
"2dc0b4fd-95c2-4772-9761-934d56b80244","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-156.8365052068341""},{""N"":""-22.510398918632966""}]}}","{}","Feature"
"be282336-31a2-4614-9cf7-5d59d7112355","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-114.63149815193472""},{""N"":""-3.4210258314466273""}]}}","{}","Feature"
"89e2005e-d215-4457-8b55-9886f0469244","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""61.14690664609853""},{""N"":""-21.032033471988214""}]}}","{}","Feature"
"53145e35-996e-47a0-9689-5299dacc6040","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""64.14424537744188""},{""N"":""13.271390583050248""}]}}","{}","Feature"
"eae20174-7f14-4fe7-95d4-27129ba722f5","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-94.55474992458988""},{""N"":""-60.503122504280746""}]}}","{}","Feature"
"4d8400e1-bebc-490e-9542-1e8f70e888b4","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-68.89389386724623""},{""N"":""74.34650039185371""}]}}","{}","Feature"
"86ab4d82-c70b-4de4-84e1-5292c85e181c","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-96.48663314531439""},{""N"":""78.72864904764498""}]}}","{}","Feature"
"179d54e9-ef68-4106-b332-d14f4f1f13c0","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-20.923979947331674""},{""N"":""15.411444097170275""}]}}","{}","Feature"
"97c24741-c40f-41d4-9db5-02185f944c29","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""23.38301863470204""},{""N"":""-13.76065875634967""}]}}","{}","Feature"
"f88fefbc-ba1d-4cb1-b8a7-43926b6d0b2e","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-43.91999252902892""},{""N"":""-31.75635355340468""}]}}","{}","Feature"
"8980874f-cf43-47b3-8424-4ee3b63b0170","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-3.52214545908771""},{""N"":""28.234988558509357""}]}}","{}","Feature"
"694e4d58-b79c-4287-a41b-c9dd2decd51a","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""121.57939130639562""},{""N"":""-43.58831889681035""}]}}","{}","Feature"
"c3d8f8cc-e7d2-4ee2-a54b-4af61580afb3","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""53.31382062094602""},{""N"":""75.69968563430399""}]}}","{}","Feature"
"ba5e066b-de25-4723-b233-636afa2ba62a","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""39.58542347780019""},{""N"":""-27.783073284196895""}]}}","{}","Feature"
"3d79d68f-8881-4876-b908-27a7917180b3","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-66.6420391467499""},{""N"":""58.46425038792492""}]}}","{}","Feature"
"63d2c1ba-edee-4c53-a8ff-cf495287be5f","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""114.63189158393823""},{""N"":""-17.149301209433183""}]}}","{}","Feature"
"a489bf9e-f231-4c60-9c39-eccc3771c31a","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""68.9999065932129""},{""N"":""-64.30065249686433""}]}}","{}","Feature"
"a9e86f37-7f3e-4820-b11c-cac8269d6a3e","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""158.78530533871339""},{""N"":""47.30969060321061""}]}}","{}","Feature"
"29263771-d423-4f2c-a416-263b07945d93","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""14.965399445703355""},{""N"":""15.390953329322983""}]}}","{}","Feature"
"1f8ab526-3da7-4538-a524-5148d3b0b756","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-118.56172756237336""},{""N"":""19.42224674235635""}]}}","{}","Feature"
"05afab72-ae8c-4d1c-8129-73e485e3594d","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""152.49198584785842""},{""N"":""-43.891421573000216""}]}}","{}","Feature"
"60cea05e-5fb4-452f-b558-95fb94f8c107","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-158.13983944461233""},{""N"":""35.29146119742467""}]}}","{}","Feature"
"aafa7485-a5c4-449f-8c83-0a2f11fb751b","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""164.04456961082724""},{""N"":""-36.87008074834221""}]}}","{}","Feature"
"6e072f9a-2ef5-46d4-ac2c-8f17111a0fbb","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""36.08583089915126""},{""N"":""41.91019478424508""}]}}","{}","Feature"
"48fe91ec-b67d-4b6b-b7d7-4b47813d3bea","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""78.01675652003894""},{""N"":""-34.18300659544947""}]}}","{}","Feature"
"4c2af088-1c36-40f2-a5b9-dae93a939ee1","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-123.88209216629538""},{""N"":""10.81951145148497""}]}}","{}","Feature"
"260317e9-7b27-49d5-9a1d-a4c0969e387a","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""80.43596426201555""},{""N"":""-17.066187947667117""}]}}","{}","Feature"
"c32c91e7-29ed-4c82-af26-15d1df5e37c0","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-30.434114392172233""},{""N"":""-54.04758115146038""}]}}","{}","Feature"
"e66d820c-30ef-43af-a356-62f7d9087a50","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""21.243034560835383""},{""N"":""18.55585299853618""}]}}","{}","Feature"
"9612ca90-f2df-4a3e-b5ed-9d7cd8805fd3","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-45.78911620292598""},{""N"":""12.818507818145662""}]}}","{}","Feature"
"4e2a8b85-0fdb-4ba3-b77d-f3a784ae2c6d","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""166.03327543172048""},{""N"":""-10.576880662231503""}]}}","{}","Feature"
"c83c5860-2d21-463a-b16e-77fee5ba716c","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""125.05464599765475""},{""N"":""-79.5678099951692""}]}}","{}","Feature"
"d63f7004-7e06-47d7-80da-32e8efca3689","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-73.46304678851544""},{""N"":""71.43970134585652""}]}}","{}","Feature"
"09795d15-cb9d-4357-b66d-b955925ffcf1","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-149.30700735540202""},{""N"":""-76.04269610235366""}]}}","{}","Feature"
"6973be83-d8f0-40de-af57-796da5374c73","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-73.96282146060159""},{""N"":""-13.53285346960081""}]}}","{}","Feature"
"0a031e38-18b0-4f4d-8b7d-239a13a44a53","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-71.26922084114616""},{""N"":""-11.931941059112916""}]}}","{}","Feature"
"7fc9cac8-9cc0-488f-9697-f2f82c6e05c6","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-123.45518380035396""},{""N"":""43.718910161600846""}]}}","{}","Feature"
"103d81fe-70ef-44a0-b0b1-ef941675a59b","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""12.396422371023505""},{""N"":""52.194832714900826""}]}}","{}","Feature"
"9a8cfdf8-5f50-4814-a9c1-18054f4549b3","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-152.2245785859771""},{""N"":""-48.962823889563545""}]}}","{}","Feature"
"b62e8063-fec4-4a4a-b60f-e0ba1672232b","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""95.82380413517689""},{""N"":""58.00552941947899""}]}}","{}","Feature"
"f805e833-62e2-4af2-9e13-cf4667f028ec","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-54.394973181175715""},{""N"":""-11.340471805216481""}]}}","{}","Feature"
"10012764-1045-4dd8-a6d4-47533a929465","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""88.43106852045105""},{""N"":""73.55280993448952""}]}}","{}","Feature"
"244b2c55-4f3c-4390-8d5f-f5672273ce00","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""25.984293774196374""},{""N"":""-61.06912717175998""}]}}","{}","Feature"
"8005be39-a362-4186-add3-eee1381346b5","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""71.27422460837096""},{""N"":""32.70973392704384""}]}}","{}","Feature"
"369739cb-b9d8-4b2f-8b89-5231303e306f","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-120.20520995213764""},{""N"":""18.62811381390341""}]}}","{}","Feature"
"aea3807b-f7f1-4867-9c0a-17518c460f96","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""16.076152808697657""},{""N"":""45.913021739000214""}]}}","{}","Feature"
"cfc53f53-727a-4014-922c-ceaa4f55a5d6","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""148.7081984133318""},{""N"":""-37.88581665308861""}]}}","{}","Feature"
"fdc4c6ca-7b1d-4e72-92e0-e51550bf5982","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-129.96224260991215""},{""N"":""65.47345983969029""}]}}","{}","Feature"
"537ac22c-24e3-460b-92e3-efcf9c6013b8","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""112.9491088290053""},{""N"":""-45.88066829069895""}]}}","{}","Feature"
"4146a6c0-e71d-4d2e-8ee5-6a5e3765102b","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-65.74341057058665""},{""N"":""64.91744163351171""}]}}","{}","Feature"
"52d2b29e-7bd4-4164-ad9e-b0cd842efa3e","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-176.41632319559864""},{""N"":""55.986838929174326""}]}}","{}","Feature"
"be0dd8f3-99d0-42da-b79f-c52bf2ea16f8","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""138.109916242954""},{""N"":""57.355997705735405""}]}}","{}","Feature"
"69d148c2-12c4-4851-9d45-833327a3e86a","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""25.122385803798892""},{""N"":""63.26808219221593""}]}}","{}","Feature"
"5e7cf636-4aca-4117-a28b-75717170e961","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""59.15797426505824""},{""N"":""19.915827575142117""}]}}","{}","Feature"
"e87888b4-807d-4988-bd87-fd3deea28fea","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""116.95361277665893""},{""N"":""-49.01287743498955""}]}}","{}","Feature"
"3022504b-3a19-47ba-9da8-58c09c2b5b0b","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""116.65176953078173""},{""N"":""50.03438980125739""}]}}","{}","Feature"
"981554c0-111e-4fdb-ae26-8c3df07db3c4","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""128.2985137593364""},{""N"":""-6.266024276378602""}]}}","{}","Feature"
"501d8e65-82c4-4d93-9763-19fe6ca484a7","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-130.1567627520023""},{""N"":""-7.170982918916948""}]}}","{}","Feature"
"5df36363-fbd5-4052-acf6-85d4ea832373","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-169.04571365670935""},{""N"":""-35.007469708650625""}]}}","{}","Feature"
"3aad8f8b-e1b2-46d5-9787-513ca7a61d04","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-19.449140872808783""},{""N"":""55.3869554314108""}]}}","{}","Feature"
"91ba7986-4e6a-433e-a29f-8d476e2e26c5","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-161.1260275113895""},{""N"":""-30.133632010716696""}]}}","{}","Feature"
"1c4a2981-cb82-44b3-8834-d8b4bc76a4f2","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-171.58396425961018""},{""N"":""13.708428427421708""}]}}","{}","Feature"
"73d3efc2-2cbe-4d0e-a6b4-86a2014c5c73","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""5.718887635269169""},{""N"":""43.37016819808724""}]}}","{}","Feature"
"31b52805-5c81-4cd4-a38d-dc18c759457c","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""93.2324685600604""},{""N"":""-1.1136773996852583""}]}}","{}","Feature"
